,pricingDate,AAPL,GOOGL,MSFT,NVDA,AMD,ORCL,CRM,INTC,CSCO,JPM,GS,BAC,MS,AXP,C,JNJ,UNH,PFE,ABBV,TSLA,AMGN,GILD,PG,KO,NKE,PEP,COST,WMT,TGT,XOM,CVX,NEE,DUK,SO,SLB,MMM,CAT,HON,GE,ADP,AMZN,META,HD,VZ,MRK
0,2018-05-01,40.19170754796,52.0375,89.2740614375,56.227008421136,11.13,42.00128435141,123.11,45.829609251722,37.967313058186,92.320305626766,209.582286036942,26.345517550915,44.369292788766,91.128542787252,56.5980403716,108.702900598488,218.3323952934,27.3543914388,79.94097889930899,19.994666,143.322247297568,58.405798860048,62.678004644892,35.810358376181,64.39810141998,84.545720850765,182.926360168385,79.33546314798099,62.27408413374,58.32661588074,98.46659532075,36.0377919572345,63.539257443471,36.158658647373,58.19000184324,158.736119633518,126.92661387027,123.687314979303,81.11927708216,106.0053682446,79.113,173.86,161.616420272751,37.075351031324,46.767978417576
1,2018-05-02,41.967178011492,51.3025,87.873868263375,56.021547397144,10.97,41.599095774378,122.82,44.953063190654,37.145803050012,91.590433749224,207.26215425253,26.020047050286,44.27509046862,90.250351311822,56.382428789232,106.5376416468,215.20743510744,26.96030274858,78.60954298151901,20.076666,143.449245980783,53.833790349504,61.789572672438,35.364725834754,64.549403860908,82.92525409381501,180.5531105198,78.364304864394,62.6070537689,58.21291877376,98.96342340862499,36.088574288751246,63.658647254526,36.505958577625,58.411191908726,158.31286672505,126.43444586191,122.377775210994,81.869846905696,108.91426976377,78.484,176.07,162.736872084207,36.26276140405,46.21947504876
2,2018-05-03,42.043235648484,51.315,88.400115362375,57.675137325176,10.93,41.187766547868,124.41,44.927282424152,37.637015219848,91.013325753028,206.695404503666,25.68578004964,43.744131936888,89.797389392916,56.340965023392,106.132194751464,215.8434889506,26.85984876872,78.539055197636,18.963333,140.875406000959,52.473456831402,62.155397602272,35.221787095051,63.26333311302,83.2408186728,179.631731244467,78.26446616234301,62.3441830043,58.015843788328,99.373503735125,36.0024651179185,63.483542198312,36.513851757858,57.611504748892,159.273325248112,126.36413614643,122.703020382208,80.426443398896,109.84226288645,78.60375,174.02,160.355911984863,36.331110064288,46.404998247036
3,2018-05-04,43.692735650748,52.55,89.4244177515,59.177725777744,11.28,41.781908763938,125.12,45.618737333624,38.36536429926,92.02326474637101,208.050290622044,25.77374504981,44.01817505004,90.91592800899,56.607588929242,107.132872195272,217.4566689876,26.92166660248,78.452903461779,19.606,142.221592043038,52.658590978836,63.087380161611,35.616970669524,64.39810141998,84.426318037095,181.660627022473,79.44437809567299,62.2565594161,58.28871684508,98.99496804912499,36.22988164601525,63.579054047156,36.332308612499,58.521786941469,162.268653523424,128.640413185095,123.156651805217,81.40795778352,111.85886332612,79.0475,176.61,161.966561463831,36.596910409658,46.5824552193
4,2018-05-07,44.008850204496,52.973,90.42052833175,61.559093308832,11.59,42.110972145146,126.97,46.094112580564,38.729538838966,92.82103168228899,210.05162567272,26.072826050388,44.865995931354,91.128542787252,57.07418077205,106.615280413992,215.50241659992,26.99121166546,78.029976758481,20.184666,142.289324674086,52.223928197904,62.695424879646,35.431991124026,65.570695337172,83.778131334315,179.678265551302,77.57467149362701,60.74943369906,58.925420644168,98.52968460175,36.06649501417875,63.27659985915,35.874504158985,58.879093970331,163.001206634234,131.67251966517,123.387747058448,81.234749362704,112.046246552815,80.007,177.97,160.679792586612,36.247572812886,46.284004856856
5,2018-05-08,44.22038550738,52.9295,90.035240277125,61.98486796096,11.61,41.992143701932,128.75,46.353408169804,38.712600488282,94.19590661440301,209.8745163762,26.327924550881,45.713816812668,92.200860799356,59.1571800703,105.769880504568,213.88923656292,27.02984781156,77.84984131078,20.131333,142.653387565969,52.497604763676,62.225078541288,35.154521805779,64.738531912068,82.549988107995,180.999839865416,77.819730125934,60.82829492844,59.190713893788,99.815128702125,35.30696796888475,61.987189899756,34.848390728695,59.159835207294,164.205849527566,131.769195523955,123.447660642619,82.389472168144,112.224706768715,79.6195,178.92,161.975314993608,35.708377826564,45.783898844112
6,2018-05-09,44.531746458816,54.4475,91.09713174475,63.316651465872,11.95,42.577145268524,129.73,46.967074397672,38.992083274568,96.249732130277,214.063151238898,27.022848052224,46.364669206404,92.9034139797,59.948719803635,106.546268176488,211.28971216044,27.17666516674,79.243933036466,20.456666,143.627044137284,52.875922369302,63.035119457349,35.129297322302,64.25625538161,82.01267544648,182.451710238668,75.387296294146,61.27517522826,60.585398406076,101.510653129,34.94928372081025,61.796166202068,34.564236240307,60.299814775568,165.573282001078,134.124570992535,124.697286826757,84.410237077664,113.35792913968,80.4,182.66,163.130780924172,35.222342909316,46.74377973954
7,2018-05-10,45.168729168624,55.2735,92.00866689837501,64.393465266312,12.13,42.897068000254,130.62,47.520238321384,39.21228183346,96.99657777241299,215.577435724144,27.172388552513,47.135415462144,93.716896609572,60.465303629601,108.13354963908,215.43788939844,27.340521028944,80.55187302629501,20.334666,144.583767550837,52.618344425046,63.714508612755,35.465623768662,64.227886173936,82.959369183435,182.43304223517,75.524297675592,61.54680835168,61.942183882704,101.58951473025,35.377621647516754,62.210050880392,35.290408821743,60.503990220632,166.883738121527,135.319836155695,126.07529926269,84.814390059568,113.670234517505,80.454,185.53,163.831063306332,35.84507514704,46.832508225672
8,2018-05-11,44.996939592669506,55.169,91.81132423625,63.007222212872,11.95,42.796520855996,130.63,47.252299545836,38.898922345806,96.631641833642,215.116951553192,27.198778052564,47.27243701872,93.753873092748,60.706931548198,109.763963750112,219.65059383792,27.69944339405,81.593525832566,20.070666,147.225340161709,53.254239974928,63.906131195049,35.431991124026,64.710162704394,83.09582954191501,182.722396254576,76.154504053584,61.5555707105,62.233136042496,102.393903063,35.4902259478365,62.011067861967,35.464058786869,60.469960979788,166.989551348644,136.10203174041,126.126653763408,84.29476479712,113.62561946353,80.1455,186.99,166.588425186087,36.923465119684,48.147303065628
9,2018-05-14,44.89195707280751,55.33,92.12143413387501,63.212683236864,12.23,42.796520855996,127.69,47.45109283092,38.70413131294,96.66558936283,215.993642570966,27.374708052904,47.289564713292,93.633699522426,60.506963615566,108.746033246928,223.9093891356,27.980339158046,82.93279372634301,19.464666,148.977921990076,53.97062863239,63.827740138656,35.347909512436,65.097875209272,82.85702391457501,182.834404262088,77.076980056152,63.8775957978,62.654251013256,102.827641869875,35.370997865145,61.947393296071,35.164117938015,60.91234111076,167.477920089184,136.47115774668,126.07529926269,84.929862340112,113.03670075106,80.077,186.64,167.262446978916,36.824739277118,48.139236839616
10,2018-05-15,44.483956825162,54.2435,91.4542279905,60.786757893344,12.45,42.787380206518,128.13,46.604060572736,38.517809455416,95.927230602991,213.912608336856,27.462673053074,46.97270236371,93.125272878756,60.556955598724,107.943765985944,220.775210778,27.847693936159,81.593525832566,18.945333,145.913020435154,53.922332767842,63.540306265215,35.078848355348,65.7219977781,82.5585168804,182.461044237048,77.195714591136,64.584597416976,62.623624469928,102.31504146175,35.07292765841625,61.231054429741,34.895749810093,60.91234111076,164.751194621169,134.106993563665,126.118094679955,84.929862340112,113.384698172065,78.806,184.32,164.548852748046,36.293138586378,47.75205799104
11,2018-05-16,44.899114971889,54.2045,91.69017800516,60.898152424424,12.82,42.714255010694,128.77,47.226369986912,38.246795844472,96.190323954198,213.381280447296,27.321929052802,47.075468531142,92.986611066846,59.948719803635,108.13354963908,222.82164488208,27.839891276048,82.267075767448,19.098666,148.28489623068,54.37309417029,64.045493073081,34.935909615645,67.461975848772,82.89113900419501,185.475926439246,78.666196139784,66.484664253956,62.799727094064,102.1730905795,34.70199584559825,60.514715563411,34.643168042637,62.196944952621,162.960509239189,135.1704280103,126.289276349015,86.777418828816,114.23238419759,79.364,183.2,163.148287983726,36.346298655452,48.1957004217
