,pricingDate,MSFT,AMZN,NVDA,AAPL,GOOGL,ADBE,JNJ,PFE,MRK,ABT,PG,KO,JPM,GS,CAT,CVX,XOM,BA,TSLA,NEE,NKE,VZ,CRM,UNH,WMT,QCOM,BAC,V,MCD,INTC
1092,2022-08-31,258.968280637913,126.77,150.80291297132,156.29281438806,108.22,373.44,156.830006849814,43.477576802884,82.42287072184,100.718629358835,134.41995059097,59.440970921607,109.458698367906,322.979985512106,180.730490155143,152.499020809982,92.534423313189,160.25,275.61,82.977728401526,104.8216539368,38.305669914516,156.12,510.19424644920895,130.55136992997,128.820930958701,32.450483753355,197.123568749532,246.783197547964,30.877507965192
1093,2022-09-01,257.90851829316,127.82,139.24342109986,157.02845032908,109.74,370.53,160.718193458214,44.823334210004,84.15127909335,102.867424276476,136.07656880182,59.7203078454,110.209404291822,323.7858092653,178.509396480452,150.067681239938,90.869403874977,153.66,277.16,84.148352362046,104.86104206416,38.305669914516,153.53,514.7820945052,132.452268790512,126.532209496896,32.528232740702,198.532231965396,250.881903738411,30.722733489176
1094,2022-09-02,253.610042988274,127.51,136.34605494366,154.89112968963,107.85,368.14,158.190872162754,43.92936678956,83.26293512587,100.57145162475,133.65985517658,58.901561689455,109.439449498062,321.824647841864,176.934083345539,152.296409179145,92.534423313189,151.82,270.21,83.02650439988099,104.421590506358,37.83841586868,153.69,507.26666888885507,130.9945846902,125.129758899024,32.489358246838,196.181153217792,248.964609195863,30.200369632622
1095,2022-09-06,250.826928793175,126.11,134.5277079077,153.61867833219,106.81,368.3,158.618572689678,43.987042107008,83.44639746698,100.777500452469,132.168898786815,58.930458612606,109.468322802828,316.979996602782,176.767745933778,151.592092557664,91.914881196645,152.39,274.42,85.23117952552701,103.838946867255,37.65517898796,151.72,508.573272296664,130.344536375196,123.366956411421,32.129769178596,197.054127605088,248.847223815707,29.368456824036
1096,2022-09-07,255.620620147011,129.48,137.056161216392,155.04024508308,109.45,379.72,159.483694210047,44.342706564604,83.88091353803,102.73005839133,134.16658545284,60.018909384627,111.54720074598,320.931445609408,176.963437006438,149.652809805367,91.130773205394,155.95,283.7,88.030921831104,107.127427067616,37.636855299888,153.28,512.502906605864,133.693270119156,125.24662978218,32.625418975362,198.819916706664,252.789416165946,29.648985561815
1097,2022-09-08,256.046505949108,129.82,139.81447392572,153.54909114858,108.38,383.63,160.766795790819,45.255899090864,84.41198873598,104.976971798361,134.34199208693,59.835895538004,114.14579817492,325.611048609884,179.204099788395,150.463256328715,91.87615981436099,157.79,289.26,88.060187430117,107.374309965541,37.856739556752,156.9,518.230348611523,134.372866084842,125.490110788755,33.67503030969,199.107601447932,254.413247258104,29.745719609325
1098,2022-09-09,261.929672610634,133.27,143.782046917036,156.44192978151,110.65,394.78,161.077850719491,45.986453111872,84.33474143446,106.438937290272,136.38840281798,60.028541692344,114.694390965474,330.19356441118,185.407506791717,154.341821833309,93.41533476015,157.52,299.68,87.69924504229,109.586380730949,38.699629208064,162.59,516.732402168018,134.776683977496,128.606667672915,33.956870390204,203.56175485584,253.865448817376,30.432531346646
1099,2022-09-12,264.098718905035,136.45,144.96132553914,162.46619167689,110.86,396.36,161.009807453844,45.909552688608,85.12652627504,107.233697054331,137.49931150055,60.20192323125,116.051436289476,332.601326950844,188.25481189892,156.78280957625,94.489853118531,158.72,304.42,88.58696821235101,110.978800275246,39.176045097936,165.63,523.542145653125,135.988137655458,129.5318954979,34.277584964582,204.980338235196,254.696928593481,30.529265394156
1100,2022-09-13,249.578984349821,126.82,131.229725312268,152.93274752232,104.32,368.39,156.820286383293,44.400381882052,83.31121468932,103.848609170376,134.65382610309,58.246564764699,112.018798057158,318.824653387202,180.339108009823,153.801524151077,92.28273432834301,147.31,292.13,86.684704276506,104.401839874524,38.2506988503,158.1,506.503004573892,133.181110840668,121.672328605659,33.0433197844,198.075904444764,248.788531125629,28.333402515679
1101,2022-09-14,249.806783732338,128.55,131.199743652384,154.39407837813,105.0,371.52,160.057201734786,44.36193167042,84.63500545500499,103.789738076742,134.975404932255,58.554798611643,111.758938314264,317.727568036468,180.671782833345,157.525718889319,94.547935191957,149.26,302.61,86.704214675848,105.6658803119,37.820092180608,160.28,502.373796874529,132.885634333848,124.204531074039,32.916977679342,197.817980193972,250.148245112436,28.226995063418
1102,2022-09-15,243.032228182702,126.28,129.210960213412,151.47141666651,102.91,309.13,160.465461328668,44.160068059352,84.44033034182499,103.083284953134,133.93270994072,57.759190741893,113.443214425614,321.960569920716,178.558319248617,154.968953071614,91.798717049793,149.78,303.75,83.90447237027101,104.18458292435,37.591046079708,154.78,515.3231498983071,131.457497884218,121.721024806974,33.538969581166,193.810234143204,247.947269234511,27.898099301884
1103,2022-09-16,242.398351640046,123.53,131.899315716344,149.8112652861,102.8,299.5,162.91501889196,44.246581035524,85.384504640748,102.0432289656,134.75127423314,57.768893276874,112.682884066776,316.708152445078,175.603384051451,150.945664973565,90.230501067291,144.29,303.35,82.714338010409,102.821789327804,37.7926066485,151.51,513.460571723654,131.181719811186,121.691807086185,33.159943265992,191.75676030036,249.355893796383,28.285035491924
1104,2022-09-19,242.180456578508,124.66,133.738190855896,153.56897320104,103.07,296.06,161.631917311188,43.679440413952,84.333259029576,102.131535606051,134.468674655995,58.205507351019,113.722323038352,319.086788824988,178.186506210563,151.37983275393,90.22082072172,144.88,309.07,84.714153942964,105.873261946157,37.783444804464,152.83,515.953864200835,132.304530537102,123.347477930895,33.713904803554,191.588117520996,251.410137949113,28.478503586944
