Date,MSFT,AMZN,NVDA,AAPL,GOOGL,ADBE,JNJ,PFE,MRK,ABT,PG,KO,JPM,GS,CAT,CVX,XOM,BA,TSLA,NEE,NKE,VZ,CRM,UNH,WMT,QCOM,BRK-B,V,MCD,INTC
2020-07-27,199.04991149902344,158.23399353027344,105.85516357421875,104.04850006103516,74.39749908447266,444.32000732421875,133.70840454101562,31.90854263305664,69.08472442626953,95.24331665039062,121.04267120361328,42.778785705566406,87.92691040039062,183.11703491210938,123.8637924194336,72.71852111816406,35.3057746887207,158.0,95.38400268554688,65.42774200439453,94.54701232910156,48.05509948730469,194.85000610351562,289.1882019042969,123.02064514160156,98.53484344482422,195.77999877929688,185.77590942382812,180.610107421875,43.1184196472168
2020-08-03,206.30270385742188,158.3730010986328,111.68656158447266,108.79998016357422,74.91850280761719,449.57000732421875,136.31362915039062,32.19529724121094,69.75629425048828,95.80168151855469,123.28589630126953,43.285892486572266,90.41987609863281,192.6540069580078,125.7653579711914,75.19615936279297,36.44682693481445,170.02000427246094,96.84733581542969,67.07799530029297,98.66364288330078,48.93293762207031,201.0500030517578,302.79852294921875,123.56253814697266,100.99798583984375,209.47999572753906,191.5911865234375,190.2039794921875,43.38943862915039
2020-08-10,202.82679748535156,157.4010009765625,115.32151794433594,112.71888732910156,75.23149871826172,447.6000061035156,135.98336791992188,31.86874008178711,71.87427520751953,94.62816619873047,124.71675872802734,43.87450408935547,93.17669677734375,192.37649536132812,130.46337890625,78.27157592773438,36.2454719543457,178.0800018310547,110.04733276367188,65.38113403320312,103.0902328491211,49.150306701660156,193.4600067138672,309.1691589355469,126.06287384033203,106.12018585205078,210.9600067138672,191.8643798828125,192.46298217773438,44.466304779052734
2020-08-17,206.82704162597656,164.23599243164062,126.48567962646484,122.00113677978516,78.77850341796875,473.2200012207031,140.1296844482422,32.55533981323242,73.1657485961914,96.908935546875,126.8769302368164,42.81500244140625,88.54561614990234,187.25186157226562,129.0371856689453,73.70610809326172,35.086830139160156,167.5,136.6653289794922,65.82633972167969,106.30606079101562,49.31751251220703,207.52999877929688,300.0382995605469,125.65515899658203,105.42975616455078,207.42999267578125,199.4735870361328,196.6835479736328,44.82101058959961
2020-08-24,222.79232788085938,170.08999633789062,131.1154022216797,122.4303207397461,81.97149658203125,516.4400024414062,140.9369354248047,31.743135452270508,73.74259185791016,104.84903717041016,128.10472106933594,45.124183654785156,93.5042495727539,192.13597106933594,133.8843536376953,75.25204467773438,34.81304168701172,175.8000030517578,147.55999755859375,65.15970611572266,108.766357421875,49.543235778808594,271.1000061035156,300.2580261230469,133.93162536621094,110.2813949584961,218.5500030517578,210.78944396972656,199.7885284423828,45.86696243286133
2020-08-31,208.52415466308594,164.7310028076172,125.87737274169922,118.65607452392578,79.06050109863281,491.94000244140625,137.21163940429688,30.445274353027344,73.38960266113281,98.5745620727539,127.35697174072266,46.21991729736328,94.18661499023438,195.12380981445312,138.12562561035156,72.00045776367188,33.435585021972656,171.0500030517578,139.44000244140625,64.96589660644531,109.11408233642578,50.563201904296875,254.6999969482422,297.9943542480469,136.34678649902344,108.2007827758789,218.32000732421875,199.99147033691406,196.83230590820312,45.54862594604492
2020-09-07,198.57728576660156,155.81100463867188,121.34628295898438,109.86675262451172,75.78800201416016,471.3500061035156,136.4636993408203,30.202449798583984,72.73526000976562,99.08560180664062,127.52313995361328,46.2380256652832,91.95752716064453,186.9803466796875,143.3922576904297,68.27432250976562,31.570446014404297,160.22999572753906,124.23999786376953,65.16033172607422,114.55036163330078,49.98633575439453,243.10000610351562,287.9466247558594,130.49502563476562,106.38839721679688,217.92999267578125,196.10226440429688,203.84677124023438,44.82101058959961
2020-09-14,195.0345458984375,147.74549865722656,121.59317016601562,104.8050308227539,72.55449676513672,467.54998779296875,137.7564697265625,30.671348571777344,73.8803482055664,101.12977600097656,126.81230926513672,45.685630798339844,89.48275756835938,181.3407745361328,142.0499725341797,68.7313232421875,31.81855583190918,161.13999938964844,147.38333129882812,64.87220001220703,111.30799865722656,50.45451354980469,242.77999877929688,295.4052429199219,129.1490478515625,103.82764434814453,218.2100067138672,197.98826599121094,205.9694061279297,45.37582778930664
2020-09-21,202.26597595214844,154.75650024414062,128.42137145996094,110.14142608642578,71.9530029296875,479.7799987792969,134.5060272216797,30.185701370239258,71.92005157470703,97.90262603759766,127.04308319091797,44.47614288330078,85.04273986816406,181.42453002929688,136.00967407226562,63.12453842163086,29.636857986450195,156.02999877929688,135.77999877929688,66.02006530761719,120.59823608398438,49.65192413330078,242.74000549316406,290.1113586425781,131.03916931152344,107.4014663696289,210.4499969482422,192.75051879882812,204.01507568359375,45.421295166015625
2020-09-28,200.67953491210938,156.25,130.3017120361328,110.86731719970703,72.77999877929688,478.989990234375,135.04161071777344,30.462020874023438,70.07283020019531,100.78909301757812,127.50468444824219,45.060394287109375,89.06421661376953,186.03111267089844,139.76622009277344,62.562110900878906,28.216617584228516,168.0800018310547,138.3633270263672,65.86781311035156,122.9377670288086,49.526519775390625,247.85000610351562,299.203125,134.12254333496094,108.31130981445312,211.17999267578125,196.86447143554688,208.21359252929688,46.39448928833008
